
1,8.287092958335351E-5
2,8.543479641315299E-5
3,8.798652648286942E-5
4,9.052480570692634E-5
5,9.304839936752352E-5
6,9.555614855616401E-5
7,9.804696688897607E-5
8,1.005198373501548E-4
9,1.0297380925805566E-4
10,1.0540799534919376E-4
11,1.0782156897637396E-4
12,1.1021376141673311E-4
13,1.1258385928492043E-4
14,1.1493120204786322E-4
15,1.1725517963778742E-4
16,1.1955523015916292E-4
17,1.2183083768624314E-4
18,1.2408153014842327E-4
19,1.2630687729831003E-4
20,1.285064887628362E-4
21,1.306800121700924E-4
22,1.3282713135231994E-4
23,1.3494756462040236E-4
24,1.3704106310852282E-4
25,1.3910740918432474E-4
26,1.4114641492501967E-4
27,1.4315792065389132E-4
28,1.4514179353697365E-4
29,1.470979262367944E-4
30,1.490262356218519E-4
31,1.5092666152760614E-4
32,1.5279916557009443E-4
33,1.5464373000750875E-4
34,1.5646035664951263E-4
35,1.5824906581185516E-4
36,1.6000989531406162E-4
37,1.6174289951997878E-4
38,1.63448148417622E-4
39,1.6512572673965664E-4
40,1.6677573311962846E-4
41,1.6839827928238904E-4
42,1.699934892749333E-4
43,1.7156149872388227E-4
44,1.7310245412716085E-4
45,1.746165121794263E-4
46,1.7610383912147753E-4
47,1.775646101229711E-4
48,1.7899900868822982E-4
49,1.804072260909173E-4
50,1.8178946083402536E-4
51,1.8314591813117787E-4
52,1.844768094145799E-4
53,1.857823518620627E-4
54,1.8706276794944188E-4
55,1.8831828501797432E-4
56,1.8954913486712854E-4
57,1.9075555336334205E-4
58,1.9193778006698636E-4
59,1.9309605787665163E-4
60,1.9423063269297103E-4
61,1.953417530944357E-4
62,1.964296700314172E-4
63,1.9749463653484511E-4
64,1.9853690743776298E-4
65,1.995567391106512E-4
66,2.0055438921273705E-4
67,2.0153011645129837E-4
68,2.0248418035695437E-4
69,2.034168410682824E-4
70,2.0432835912798097E-4
71,2.052189952901351E-4
72,2.0608901033813964E-4
73,2.0693866490884005E-4
74,2.077682193331043E-4
75,2.0857793347683895E-4
76,2.0936806659754836E-4
77,2.1013887720533475E-4
78,2.1089062293278005E-4
79,2.116235604123773E-4
80,2.123379451619556E-4
81,2.1303403147454603E-4
82,2.1371207231801748E-4
83,2.143723192404856E-4
84,2.1501502227705416E-4
85,2.1564042987076704E-4
86,2.1624878879045184E-4
87,2.1684034406188601E-4
88,2.1741533889496623E-4
89,2.1797401462730903E-4
90,2.1851661065852568E-4
91,2.190433644013723E-4
92,2.1955451123112368E-4
93,2.2005028443849994E-4
94,2.2053091518703383E-4
95,2.2099663247843182E-4
96,2.2144766311438246E-4
97,2.218842316663583E-4
98,2.223065604471941E-4
99,2.2271486948444164E-4
100,2.2310937650082963E-4
101,2.2349029689205935E-4
102,2.2385784370992923E-4
103,2.2421222764990034E-4
104,2.245536570351092E-4
105,2.248823378083742E-4
106,2.2519847352597822E-4
107,2.2550226534701068E-4
108,2.2579391203514376E-4
109,2.2607360995063885E-4
110,2.2634155305301107E-4
111,2.265979329028056E-4
112,2.2684293866159777E-4
113,2.27076757097322E-4
114,2.2729957258960098E-4
115,2.2751156713773923E-4
116,2.2771292036694035E-4
117,2.2790380953541245E-4
118,2.2808440955035536E-4
119,2.282548929741779E-4
120,2.2841543003693232E-4
121,2.285661886523016E-4
122,2.287073344291457E-4
123,2.2883903068482425E-4
124,2.289614384647365E-4
125,2.2907471655564393E-4
126,2.2917902149988123E-4
127,2.2927450761756063E-4
128,2.2936132702255918E-4
129,2.2943962963850595E-4
130,2.2950956322187466E-4
131,2.2957127337530636E-4
132,2.2962490357514298E-4
133,2.2967059518119726E-4
134,2.2970848746872718E-4
135,2.2973871763909415E-4
136,2.297614208455201E-4
137,2.2977673021351563E-4
138,2.2978477686130816E-4
139,2.2978568992293447E-4
140,2.297795965668925E-4
141,2.2976662202189857E-4
142,2.2974688959553902E-4
143,2.2972052069736293E-4
144,2.2968763486108656E-4
145,2.29648349767686E-4
146,2.2960278126582523E-4
147,2.295510433949488E-4
148,2.2949324840659813E-4
149,2.2942950678750407E-4
150,2.293599272835678E-4
151,2.2928461691673618E-4
152,2.292036810125353E-4
153,2.2911722321961037E-4
154,2.2902534553104203E-4
155,2.289281483083272E-4
156,2.2882573030180708E-4
157,2.2871818867198357E-4
158,2.286056190117236E-4
159,2.2848811536668734E-4
160,2.283657702601971E-4
161,2.2823867470833648E-4
162,2.2810691824748375E-4
163,2.279705889502992E-4
164,2.2782977344881772E-4
165,2.276845569539887E-4
166,2.2753502327788055E-4
167,2.2738125485055605E-4
168,2.2722333274494133E-4
169,2.2706133669103679E-4
170,2.268953451016742E-4
171,2.2672543508583942E-4
172,2.265516824735414E-4
173,2.263741618309112E-4
174,2.261929464824064E-4
175,2.2600810852679842E-4
176,2.2581971885671237E-4
177,2.256278471772788E-4
178,2.2543256202478545E-4
179,2.2523393078444087E-4
180,2.2503201970547337E-4
181,2.2482689392244737E-4
182,2.2461861747213874E-4
183,2.244072533077457E-4
184,2.241928633184287E-4
185,2.239755083444095E-4
186,2.2375524819651105E-4
187,2.2353214166770385E-4
188,2.2330624655353404E-4
189,2.2307761966633421E-4
190,2.2284631685032252E-4
191,2.2261239299758984E-4
192,2.2237590206408697E-4
193,2.2213689708294737E-4
194,2.2189543018313884E-4
195,2.2165155259834535E-4
196,2.2140531468650693E-4
197,2.211567659422542E-4
198,2.2090595501023103E-4
199,2.2065292970019357E-4
200,2.2039773700033294E-4
201,2.201404230905979E-4
202,2.198810333560175E-4
203,2.196196124000238E-4
204,2.1935620405777456E-4
205,2.1909085140769946E-4
206,2.188235967839347E-4
207,2.1855448179231018E-4
208,2.1828354731567856E-4
209,2.1801083353345518E-4
210,2.1773637992783534E-4
211,2.1746022529978148E-4
212,2.1718240777524045E-4
213,2.1690296482201887E-4
214,2.166219332568886E-4
215,2.1633934925802123E-4
216,2.1605524837742252E-4
217,2.1576966554714971E-4
218,2.1548263509529875E-4
219,2.1519419075133328E-4
220,2.149043656594074E-4
221,2.146131923872474E-4
222,2.1432070293503358E-4
223,2.140269287478347E-4
224,2.1373190072182524E-4
225,2.1343564921494362E-4
226,2.1313820405755024E-4
227,2.1283959456042112E-4
228,2.125398495191888E-4
229,2.122389972338823E-4
230,2.119370655080388E-4
231,2.116340816566975E-4
232,2.1133007252416292E-4
233,2.1102506448222869E-4
234,2.107190834443884E-4
235,2.1041215486938825E-4
236,2.1010430377366163E-4
237,2.0979555473665812E-4
238,2.094859319061726E-4
239,2.0917545900900336E-4
240,2.0886415935805758E-4
241,2.0855205585768033E-4
242,2.0823917101431277E-4
243,2.0792552693649213E-4
244,2.076111453472862E-4
245,2.0729604759495146E-4
246,2.069802546458277E-4
247,2.066637871074306E-4
248,2.0634666522134637E-4
249,2.0602890887921887E-4
250,2.0571053761742064E-4
251,2.053915706383691E-4
252,2.0507202680519754E-4
253,2.047519246488605E-4
254,2.044312823805683E-4
255,2.041101178882343E-4
256,2.037884487471331E-4
257,2.0346629222700585E-4
258,2.0314366529383676E-4
259,2.028205846169584E-4
260,2.0249706657438082E-4
261,2.0217312725456793E-4
262,2.0184878246531923E-4
263,2.015240477408753E-4
264,2.0119893834014135E-4
265,2.008734692537928E-4
266,2.0054765521315687E-4
267,2.0022151068666005E-4
268,1.998950498958152E-4
269,1.9956828680633976E-4
270,1.9924123514414305E-4
